4, 5796, 7, 白鱼, O
4, 5796, 7, 膘, O
4, 5796, 7, 配合, O
4, 5796, 7, 治疗, O
4, 5796, 7, SE, SE
4, 5796, 8, SS, SS
4, 5796, 8, 见效快, O
4, 5796, 8, 疗效, O
4, 5796, 8, 确切, O
4, 5796, 8, SE, SE
4, 5796, 9, SS, SS
4, 5796, 9, 药物, O
4, 5796, 9, 配合, O
4, 5796, 9, 使用, O
4, 5796, 9, 迅速, O
4, 5796, 9, 清理, O
4, 5796, 9, 肾脏, O
4, 5796, 9, 垃圾, O
4, 5796, 9, SE, SE
4, 5796, 10, SS, SS
4, 5796, 10, 有效, O
4, 5796, 10, 滋补, O
4, 5796, 10, 肝, O
4, 5796, 10, 脾, O
4, 5796, 10, 肾, O
4, 5796, 10, SE, SE
4, 5796, 11, SS, SS
4, 5796, 11, 清利, O
4, 5796, 11, 湿热, O
4, 5796, 11, SE, SE
4, 5796, 12, SS, SS
4, 5796, 12, 消散, O
4, 5796, 12, 瘀结, O
4, 5796, 12, SE, SE
4, 5796, 13, SS, SS
4, 5796, 13, 增强, O
4, 5796, 13, 肾功能, O
4, 5796, 13, SE, SE
4, 5796, 14, SS, SS
4, 5796, 14, 强, O
4, 5796, 14, 精壮, O
4, 5796, 14, 体, O
4, 5796, 14, SE, SE
4, 5796, 16, SS, SS
4, 5796, 16, 药力, O
4, 5796, 16, 药效, O
4, 5796, 16, 迅速, O
4, 5796, 16, 进入, O
4, 5796, 16, SE, SE
4, 5796, 17, SS, SS
4, 5796, 17, 使, O
4, 5796, 17, 性功能, O
4, 5796, 17, 障碍, O
4, 5796, 17, 得以, O
4, 5796, 17, 康复, O
4, 5796, 17, SE, SE
4, 5796, 19, SS, SS
4, 5796, 19, 性功能, O
4, 5796, 19, 完全, O
4, 5796, 19, 康复, O
4, 5796, 19, SE, SE
5, 693, 1, SS, SS
5, 693, 1, 孕期, O
5, 693, 1, 老婆, O
5, 693, 1, 怀孕, O
5, 693, 1, 快, O
5, 693, 1, 五个, O
5, 693, 1, 月, O
5, 693, 1, SE, SE
5, 693, 2, SS, SS
5, 693, 2, 最近, O
5, 693, 2, 不知, O
5, 693, 2, 是不是, O
5, 693, 2, 饮食, O
5, 693, 2, 没太, O
5, 693, 2, 注意, O
5, 693, 2, SE, SE
5, 693, 3, SS, SS
5, 693, 3, 时常, 
5, 693, 3, 排便, 
5, 693, 3, 困难, 
5, 693, 3, SE, SE
5, 693, 4, SS, SS
5, 693, 4, 3, O
5, 693, 4, ~, O
5, 693, 4, 4, O
5, 693, 4, 排, O
5, 693, 4, 不了, O
5, 693, 4, 一次, O
5, 693, 4, SE, SE
5, 693, 5, SS, SS
5, 693, 5, 大便, 
5, 693, 5, 还, 
5, 693, 5, 干结, 
5, 693, 5, SE, SE
5, 693, 6, SS, SS
5, 693, 6, 偶尔, 
5, 693, 6, 还, 
5, 693, 6, 带, 
5, 693, 6, 血丝, 
5, 693, 6, SE, SE
5, 693, 7, SS, SS
5, 693, 7, 社区, 
5, 693, 7, 卫生院, 
5, 693, 7, 检查, 
5, 693, 7, 说, 
5, 693, 7, 痔疮, 
5, 693, 7, SE, SE
6, 7181, 1, SS, SS
6, 7181, 1, 癌症, O
6, 7181, 1, 会, O
6, 7181, 1, 不会, O
6, 7181, 1, 影响, O
6, 7181, 1, 骨质, O
6, 7181, 1, 疏松, O
6, 7181, 1, SE, SE
6, 7181, 2, SS, SS
6, 7181, 2, 以前, O
6, 7181, 2, 结核, O
6, 7181, 2, 史, O
6, 7181, 2, SE, SE
6, 7181, 3, SS, SS
6, 7181, 3, 半年前, O
6, 7181, 3, 做, O
6, 7181, 3, 好几, O
6, 7181, 3, 方面, O
6, 7181, 3, 癌细胞, O
6, 7181, 3, 检查, O
6, 7181, 3, 都, O
6, 7181, 3, 没事, O
6, 7181, 3, SE, SE
6, 7181, 4, SS, SS
6, 7181, 4, 现在, O
6, 7181, 4, 会, O
6, 7181, 4, 不会, O
6, 7181, 4, 癌症, O
6, 7181, 4, SE, SE
7, 687, 1, SS, SS
7, 687, 1, 我刚, O
7, 687, 1, 做, O
7, 687, 1, 完, O
7, 687, 1, 手术, O
7, 687, 1, SE, SE
7, 687, 2, SS, SS
7, 687, 2, 今天, O
7, 687, 2, 刚好, O
7, 687, 2, 半个, O
7, 687, 2, 月, O
7, 687, 2, SE, SE
7, 687, 3, SS, SS
7, 687, 3, 明天, O
7, 687, 3, 拆线, O
7, 687, 3, SE, SE
7, 687, 4, SS, SS
7, 687, 4, 做, O
7, 687, 4, 内, O
7, 687, 4, 固定, O
7, 687, 4, 手术, O
7, 687, 4, SE, SE
7, 687, 5, SS, SS
7, 687, 5, 没有, O
7, 687, 5, 石膏, O
7, 687, 5, SE, SE
8, 7195, 1, SS, SS
8, 7195, 1, 二十天, 
8, 7195, 1, 前, 
8, 7195, 1, 左, 
8, 7195, 1, 胸部, 
8, 7195, 1, 牵拉, 
8, 7195, 1, 刺痛, 
8, 7195, 1, SE, SE
8, 7195, 2, SS, SS
8, 7195, 2, 近几天, 
8, 7195, 2, 发现, 
8, 7195, 2, 肋骨, 
8, 7195, 2, 突出, 
8, 7195, 2, 肿大, 
8, 7195, 2, SE, SE
8, 7195, 3, SS, SS
8, 7195, 3, 医院, 
8, 7195, 3, 拍, 
8, 7195, 3, 过片, 
8, 7195, 3, 医生, 
8, 7195, 3, 说, 
8, 7195, 3, 肋软骨, 
8, 7195, 3, 炎, 
8, 7195, 3, SE, SE
8, 7195, 4, SS, SS
8, 7195, 4, 开, O
8, 7195, 4, 药, O
8, 7195, 4, 骨科, O
8, 7195, 4, 敷贴, O
8, 7195, 4, SE, SE
8, 7195, 5, SS, SS
8, 7195, 5, 麝香, O
8, 7195, 5, 正骨, O
8, 7195, 5, 酊, O
8, 7195, 5, SE, SE
8, 7195, 6, SS, SS
8, 7195, 6, 还, 
8, 7195, 6, 疼, 
8, 7195, 6, SE, SE
9, 5782, 1, SS, SS
9, 5782, 1, 老婆, O
9, 5782, 1, 备孕, O
9, 5782, 1, SE, SE
9, 5782, 2, SS, SS
9, 5782, 2, 调节, O
9, 5782, 2, 身体, O
9, 5782, 2, 东西, O
9, 5782, 2, SE, SE
10, 2953, 1, SS, SS
10, 2953, 1, 抽血, O
10, 2953, 1, 化验, O
10, 2953, 1, 血栓, O
10, 2953, 1, SE, SE
11, 3495, 1, SS, SS
11, 3495, 1, 肚脐, 
11, 3495, 1, 下边, 
11, 3495, 1, 刺疼, 
11, 3495, 1, SE, SE
11, 3495, 2, SS, SS
11, 3495, 2, 肚脐, 
11, 3495, 2, 周围, 
11, 3495, 2, 硬, 
11, 3495, 2, 石头, 
11, 3495, 2, SE, SE
11, 3495, 4, SS, SS
11, 3495, 4, 排便, 
11, 3495, 4, 困难, 
11, 3495, 4, SE, SE
11, 3495, 5, SS, SS
11, 3495, 5, 大便, 
11, 3495, 5, 有时, 
11, 3495, 5, 成型, 
11, 3495, 5, 有时, 
11, 3495, 5, 不, 
11, 3495, 5, 成型, 
11, 3495, 5, SE, SE
11, 3495, 6, SS, SS
11, 3495, 6, 早起, 
11, 3495, 6, 固定, 
11, 3495, 6, 排便, 
11, 3495, 6, 近两天, 
11, 3495, 6, 早上, 
11, 3495, 6, 排便, 
11, 3495, 6, 外, 
11, 3495, 6, SE, SE
11, 3495, 7, SS, SS
11, 3495, 7, 便, 
11, 3495, 7, 意, 
11, 3495, 7, 拉, 
11, 3495, 7, 不出, 
11, 3495, 7, 拉, 
11, 3495, 7, 少, 
11, 3495, 7, SE, SE
11, 3495, 8, SS, SS
11, 3495, 8, 感觉, O
11, 3495, 8, 纸上, O
11, 3495, 8, 粘液, O
11, 3495, 8, 水, O
11, 3495, 8, SE, SE
11, 3495, 9, SS, SS
11, 3495, 9, 颜色, 
11, 3495, 9, 大都, 
11, 3495, 9, 发深, 
11, 3495, 9, SE, SE
11, 3495, 10, SS, SS
11, 3495, 10, 混合, 
11, 3495, 10, 痔疮, 
11, 3495, 10, 0, 
11, 3495, 10, 肚里, 
11, 3495, 10, 咕咕, 
11, 3495, 10, 响, 
11, 3495, 10, 晚上, 
11, 3495, 10, 放屁, 
11, 3495, 10, SE, SE
11, 3495, 11, SS, SS
11, 3495, 11, 轻微, 
11, 3495, 11, 胃炎, 
11, 3495, 11, SE, SE
12, 1282, 1, SS, SS
12, 1282, 1, 鸡鸡, 
12, 1282, 1, 酸痛, 
12, 1282, 1, 小点, 
12, 1282, 1, 刺痛感, 
12, 1282, 1, 不, 
12, 1282, 1, 知道, 
12, 1282, 1, 怎么回事, 
12, 1282, 1, 涨起, 
12, 1282, 1, 还涨, 
12, 1282, 1, 疼, 
12, 1282, 1, 请问, 
12, 1282, 1, 怎么回事, 
12, 1282, 1, SE, SE
13, 7803, 1, SS, SS
13, 7803, 1, 摸, 
13, 7803, 1, 下面, 
13, 7803, 1, 疙瘩, 
13, 7803, 1, SE, SE
13, 7803, 2, SS, SS
13, 7803, 2, 头白, 
13, 7803, 2, 不痛不痒, 
13, 7803, 2, 有时候, 
13, 7803, 2, 大便, 
13, 7803, 2, 有点, 
13, 7803, 2, 疼, 
13, 7803, 2, SE, SE
13, 7803, 3, SS, SS
13, 7803, 3, 医生, O
13, 7803, 3, 说, O
13, 7803, 3, 不是, O
13, 7803, 3, 痔疮, O
13, 7803, 3, SE, SE
14, 877, 1, SS, SS
14, 877, 1, 小孩, O
14, 877, 1, 六岁, O
14, 877, 1, SE, SE
14, 877, 2, SS, SS
14, 877, 2, 前天, 
14, 877, 2, 有点, 
14, 877, 2, 发烧, 
14, 877, 2, SE, SE
14, 877, 3, SS, SS
14, 877, 3, 昨天, 
14, 877, 3, 发烧, 
14, 877, 3, 三次, 
14, 877, 3, 反复, 
14, 877, 3, SE, SE
14, 877, 4, SS, SS
14, 877, 4, 均, 
14, 877, 4, 38.5, 
14, 877, 4, 39, 
14, 877, 4, 之度间, 
14, 877, 4, SE, SE
14, 877, 6, SS, SS
14, 877, 6, 小孩, 
14, 877, 6, 以前, 
14, 877, 6, 发烧, 
14, 877, 6, 晕, 
14, 877, 6, SE, SE
14, 877, 7, SS, SS
14, 877, 7, 一次, 
14, 877, 7, 说, 
14, 877, 7, 头痛, 
14, 877, 7, SE, SE
14, 877, 9, SS, SS
14, 877, 9, 吃, 
14, 877, 9, 一点, 
14, 877, 9, 东西, 
14, 877, 9, 后, 
14, 877, 9, 呕吐, 
14, 877, 9, 出来, 
14, 877, 9, SE, SE
14, 877, 10, SS, SS
14, 877, 10, 今天, O
14, 877, 10,  , O
14, 877, 10, 再, O
14, 877, 10, 去, O
14, 877, 10, 医院, O
14, 877, 10, SE, SE
14, 877, 11, SS, SS
14, 877, 11, 医生, 
14, 877, 11, 说, 
14, 877, 11, 可能, 
14, 877, 11, 脑炎, 
14, 877, 11, SE, SE
14, 877, 12, SS, SS
14, 877, 12, 当然, 
14, 877, 12, 还, 
14, 877, 12, 发现, 
14, 877, 12, 鼻子, 
14, 877, 12, 鼻, 
14, 877, 12, 逗炎, 
14, 877, 12, SE, SE
14, 877, 13, SS, SS
14, 877, 13, 说, O
14, 877, 13, 住院治疗, O
14, 877, 13, SE, SE
15, 5972, 1, SS, SS
15, 5972, 1, 昨天晚上, 
15, 5972, 1, 同房, 
15, 5972, 1, 之后, 
15, 5972, 1, 睡觉, 
15, 5972, 1, 尿液, 
15, 5972, 1, 流, 
15, 5972, 1, 出来, 
15, 5972, 1, SE, SE
15, 5972, 2, SS, SS
15, 5972, 2, 昨晚, O
15, 5972, 2, 一次, O
15, 5972, 2, SE, SE
15, 5972, 3, SS, SS
15, 5972, 3, 以前, O
15, 5972, 3, 没有, O
15, 5972, 3, SE, SE
16, 5966, 2, SS, SS
16, 5966, 2, 本人, 
16, 5966, 2, 右腹, 
16, 5966, 2, 疼, 
16, 5966, 2, SE, SE
16, 5966, 3, SS, SS
16, 5966, 3, 前, O
16, 5966, 3, 两个, O
16, 5966, 3, 月, O
16, 5966, 3, 检查, O
16, 5966, 3, 说, O
16, 5966, 3, 阑尾炎, O
16, 5966, 3, 做手术, O
16, 5966, 3, SE, SE
16, 5966, 4, SS, SS
16, 5966, 4, 住, O
16, 5966, 4, 两天, O
16, 5966, 4, 院打, O
16, 5966, 4, 两天, O
16, 5966, 4, 点滴, O
16, 5966, 4, SE, SE
16, 5966, 5, SS, SS
16, 5966, 5, 正要, O
16, 5966, 5, 手术, O
16, 5966, 5, SE, SE
16, 5966, 6, SS, SS
16, 5966, 6, 再, O
16, 5966, 6, 检查, O
16, 5966, 6, 说, O
16, 5966, 6, 不, O
16, 5966, 6, 确定, O
16, 5966, 6, SE, SE
16, 5966, 7, SS, SS
16, 5966, 7, 现在, 
16, 5966, 7, 有点, 
16, 5966, 7, 疼, 
16, 5966, 7, 怎么回事, 
16, 5966, 7, SE, SE
17, 863, 1, SS, SS
17, 863, 1, 右, 
17, 863, 1, 大腿, 
17, 863, 1, 根, 
17, 863, 1, 附近, 
17, 863, 1, 突然, 
17, 863, 1, 有点痛, 
17, 863, 1, SE, SE
17, 863, 2, SS, SS
17, 863, 2, 按着, 
17, 863, 2, 才, 
17, 863, 2, 会, 
17, 863, 2, 感觉, 
17, 863, 2, 痛, 
17, 863, 2, SE, SE
18, 7817, 1, SS, SS
18, 7817, 1, 耳洞, O
18, 7817, 1, 两个, O
18, 7817, 1, 星期, O
18, 7817, 1, SE, SE
18, 7817, 2, SS, SS
18, 7817, 2, 前, 
18, 7817, 2, 几天, 
18, 7817, 2, 沾到, 
18, 7817, 2, 水, 
18, 7817, 2, 流脓, 
18, 7817, 2, 发炎, 
18, 7817, 2, SE, SE
18, 7817, 3, SS, SS
18, 7817, 3, 后来, O
18, 7817, 3, 医生, O
18, 7817, 3, 帮, O
18, 7817, 3, 摘, O
18, 7817, 3, SE, SE
18, 7817, 4, SS, SS
18, 7817, 4, 星期, O
18, 7817, 4, 后, O
18, 7817, 4, 换上, O
18, 7817, 4, 纯银, O
18, 7817, 4, 耳钉, O
18, 7817, 4, SE, SE
18, 7817, 5, SS, SS
18, 7817, 5, 洗澡, 
18, 7817, 5, 不, 
18, 7817, 5, 小心, 
18, 7817, 5, 碰到, 
18, 7817, 5, 水, 
18, 7817, 5, SE, SE
19, 2984, 1, SS, SS
19, 2984, 1, 有时, 
19, 2984, 1, 做, 
19, 2984, 1, 运动, 
19, 2984, 1, 时像, 
19, 2984, 1, 伸展, 
19, 2984, 1, SE, SE
19, 2984, 2, SS, SS
19, 2984, 2, 做, 
19, 2984, 2, 之后, 
19, 2984, 2, 会, 
19, 2984, 2, 有点痛, 
19, 2984, 2, SE, SE
20, 3442, 1, SS, SS
20, 3442, 1, 左侧, 
20, 3442, 1, 椎动脉, 
20, 3442, 1, 血流, 
20, 3442, 1, 速度, 
20, 3442, 1, 增快, 
20, 3442, 1, SE, SE
20, 3442, 2, SS, SS
20, 3442, 2, 偶尔, 
20, 3442, 2, 一过, 
20, 3442, 2, 式, 
20, 3442, 2, 头晕, 
20, 3442, 2, SE, SE
20, 3442, 3, SS, SS
20, 3442, 3, 5, O
20, 3442, 3, 年, O
20, 3442, 3, 越来越, O
20, 3442, 3, 严重, O
20, 3442, 3, SE, SE
20, 3442, 4, SS, SS
20, 3442, 4, 没有, O
20, 3442, 4, 做过, O
20, 3442, 4, 治疗, O
20, 3442, 4, SE, SE
21, 5033, 1, SS, SS
21, 5033, 1, 左侧, 
21, 5033, 1, 太阳穴, 
21, 5033, 1, 下, 
21, 5033, 1, 一道, 
21, 5033, 1, 横, 
21, 5033, 1, 伤口, 
21, 5033, 1, 缝合, 
21, 5033, 1, 过皮, 
21, 5033, 1, 后, 
21, 5033, 1, 里面, 
21, 5033, 1, 化脓, 
21, 5033, 1, SE, SE
21, 5033, 2, SS, SS
21, 5033, 2, 医生, O
21, 5033, 2, 新, O
21, 5033, 2, 割开, O
21, 5033, 2, 清洗, O
21, 5033, 2, 后, O
21, 5033, 2, 自然, O
21, 5033, 2, 生长, O
21, 5033, 2, SE, SE
21, 5033, 3, SS, SS
21, 5033, 3, 两天, 
21, 5033, 3, 后, 
21, 5033, 3, 化脓, 
21, 5033, 3, 发臭, 
21, 5033, 3, SE, SE
21, 5033, 4, SS, SS
21, 5033, 4, 麽, O
21, 5033, 4, 辦, O
21, 5033, 4, SE, SE
22, 1255, 1, SS, SS
22, 1255, 1, 做, 
22, 1255, 1, 下巴, 
22, 1255, 1, 术后, 
22, 1255, 1, 第三天, 
22, 1255, 1, 伤口, 
22, 1255, 1, 出血, 
22, 1255, 1, SE, SE
22, 1255, 2, SS, SS
22, 1255, 2, 伤口, 
22, 1255, 2, 疼, 
22, 1255, 2, 睡不着, 
22, 1255, 2, 觉, 
22, 1255, 2, SE, SE
22, 1255, 3, SS, SS
22, 1255, 3, 现在, O
22, 1255, 3, 已经, O
22, 1255, 3, 术后, O
22, 1255, 3, 第四天, O
22, 1255, 3, SE, SE
23, 136, 1, SS, SS
23, 136, 1, 没有, 
23, 136, 1, 觉, 
23, 136, 1, 肋骨, 
23, 136, 1, 有点, 
23, 136, 1, 疼, 
23, 136, 1, 吃饭, 
23, 136, 1, 都, 
23, 136, 1, 好, 
23, 136, 1, 睡觉, 
23, 136, 1, SE, SE
24, 7624, 1, SS, SS
24, 7624, 1, 早上, 
24, 7624, 1, 起来, 
24, 7624, 1, 硬, 
24, 7624, 1, 上, 
24, 7624, 1, 厕所, 
24, 7624, 1, 没事, 
24, 7624, 1, SE, SE
24, 7624, 3, SS, SS
24, 7624, 3, 同学, O
24, 7624, 3, 说, O
24, 7624, 3, 包皮, O
24, 7624, 3, SE, SE
25, 650, 1, SS, SS
25, 650, 1, 2, O
25, 650, 1, 年前, O
25, 650, 1, 做, O
25, 650, 1, 痔疮, O
25, 650, 1, 手术, O
25, 650, 1, SE, SE
25, 650, 2, SS, SS
25, 650, 2, 今天, 
25, 650, 2, 发现, 
25, 650, 2, 大便, 
25, 650, 2, 出血, 
25, 650, 2, SE, SE
25, 650, 3, SS, SS
25, 650, 3, 最近, O
25, 650, 3, 喝酒, O
25, 650, 3, 次数, O
25, 650, 3, 有点, O
25, 650, 3, SE, SE
25, 650, 4, SS, SS
25, 650, 4, 这是, 
25, 650, 4, 痔疮, 
25, 650, 4, 复发, 
25, 650, 4, SE, SE
26, 7142, 1, SS, SS
26, 7142, 1, 四五年, 
26, 7142, 1, 前, 
26, 7142, 1, 体检, 
26, 7142, 1, 时, 
26, 7142, 1, 曾, 
26, 7142, 1, 检有, 
26, 7142, 1, 轻度, 
26, 7142, 1, 乳腺, 
26, 7142, 1, 增生, 
26, 7142, 1, SE, SE
26, 7142, 2, SS, SS
26, 7142, 2, 平时, O
26, 7142, 2, 没什么, O
26, 7142, 2, 感觉, O
26, 7142, 2, SE, SE
26, 7142, 3, SS, SS
26, 7142, 3, 医生, O
26, 7142, 3, 说, O
26, 7142, 3, 不用, O
26, 7142, 3, 治疗, O
26, 7142, 3, SE, SE
26, 7142, 4, SS, SS
26, 7142, 4, 前年, O
26, 7142, 4, 体检, O
26, 7142, 4, 时, O
26, 7142, 4, 没有, O
26, 7142, 4, 增生, O
26, 7142, 4, SE, SE
26, 7142, 5, SS, SS
26, 7142, 5, 去年, O
26, 7142, 5, 检时, O
26, 7142, 5, 轻度, O
26, 7142, 5, 增生, O
26, 7142, 5, SE, SE
26, 7142, 6, SS, SS
26, 7142, 6, 月经, 
26, 7142, 6, 前有, 
26, 7142, 6, 一点点, 
26, 7142, 6, 胀, 
26, 7142, 6, SE, SE
26, 7142, 7, SS, SS
26, 7142, 7, 没什么, O
26, 7142, 7, 感觉, O
26, 7142, 7, SE, SE
26, 7142, 8, SS, SS
26, 7142, 8, 医生, O
26, 7142, 8, 说, O
26, 7142, 8, 不用, O
26, 7142, 8, 看, O
26, 7142, 8, SE, SE
26, 7142, 9, SS, SS
26, 7142, 9, 去年, O
26, 7142, 9, 年底, O
26, 7142, 9, SE, SE
26, 7142, 10, SS, SS
26, 7142, 10, 胀痛, 
26, 7142, 10, 越来越, 
26, 7142, 10, 严重, 
26, 7142, 10, SE, SE
26, 7142, 11, SS, SS
26, 7142, 11, 胀, 
26, 7142, 11, 奶, 
26, 7142, 11, SE, SE
26, 7142, 12, SS, SS
26, 7142, 12, 一碰, 
26, 7142, 12, 痛, 
26, 7142, 12, SE, SE
26, 7142, 13, SS, SS
26, 7142, 13, 不, 
26, 7142, 13, 碰, 
26, 7142, 13, 感到, 
26, 7142, 13, 痛, 
26, 7142, 13, SE, SE
26, 7142, 14, SS, SS
26, 7142, 14, 最早, O
26, 7142, 14, 一位, O
26, 7142, 14, 中医, O
26, 7142, 14, 那开, O
26, 7142, 14, 些, O
26, 7142, 14, 中药, O
26, 7142, 14, SE, SE
26, 7142, 15, SS, SS
26, 7142, 15, 吃, O
